"Iteration"	"speciation"	"extinction"
198	0.19156066718046	0.0694267158248792
199	0.19156066718046	0.0694267158248792
200	0.194739017318695	0.0726050659631136
201	0.209896161228463	0.0877622098728823
202	0.209896161228463	0.0877622098728823
203	0.191921339077434	0.0802465406733425
204	0.173251746296939	0.050427553348452
205	0.186030073727124	0.0632058807786367
206	0.177190290404402	0.0602024616023131
207	0.195344488117541	0.0672467278234105
208	0.195344488117541	0.0672467278234105
209	0.174520272640814	0.0464225123466842
210	0.206937757619797	0.0788399973256667
211	0.178321204496655	0.0541500010932654
212	0.172739165094611	0.0485679616912209
213	0.19718140160387	0.0668791675071395
214	0.19718140160387	0.0668791675071395
215	0.20594615928097	0.0756439251842396
216	0.20594615928097	0.0756439251842396
217	0.212203310779961	0.0819010766832303
218	0.220119238125438	0.100817489593723
219	0.202286411764135	0.0889116491142326
220	0.198473627018663	0.0963369076194271
221	0.175305755049923	0.073169035650687
222	0.179887492552444	0.0563483255786938
223	0.179887492552444	0.0563483255786938
224	0.178446271658669	0.0495743353934613
225	0.178446271658669	0.0495743353934613
226	0.199814413590434	0.061755385274582
227	0.209118955143471	0.0646310814672948
228	0.210007961201054	0.0649058409834428
229	0.199035531813815	0.0615146611779857
230	0.182806752238598	0.0564989342482055
231	0.171137756353053	0.0514705683701387
232	0.164301517061707	0.0432935554269169
233	0.162662231070771	0.0416542694359809
234	0.162662231070771	0.0416542694359809
235	0.169667028995938	0.0486590673611485
236	0.184121526756489	0.0632896511640139
237	0.182769523706411	0.0628249157095587
238	0.182769523706411	0.0628249157095587
239	0.182769523706411	0.0628249157095587
240	0.208923942934479	0.0850116525417811
241	0.208923942934479	0.0850116525417811
242	0.208923942934479	0.0850116525417811
243	0.182853963438897	0.0744037154737697
244	0.174590410384135	0.0661401624190073
245	0.23479159702166	0.105275196502089
246	0.184908520817819	0.055392120298248
247	0.178645501625107	0.0535159389788659
248	0.188810198130397	0.0636806354841563
249	0.188810198130397	0.0636806354841563
250	0.182848369011681	0.0616698698015444
251	0.207630974217798	0.0700283804334148
252	0.207630974217798	0.0700283804334148
253	0.179906889524853	0.044677039111384
254	0.207576029641431	0.0723461792279626
255	0.207576029641431	0.0723461792279626
256	0.245608733157541	0.131210282421076
257	0.245608733157541	0.131210282421076
258	0.232911941413859	0.124427341077287
259	0.232911941413859	0.124427341077287
260	0.208400542689799	0.0999159423532272
261	0.205949256176534	0.0985070285054394
262	0.205949256176534	0.0985070285054394
263	0.233097755102733	0.127745893865923
264	0.192966539057928	0.0876146778211181
265	0.192966539057928	0.0876146778211181
266	0.192966539057928	0.0876146778211181
267	0.194566225559478	0.0883410007273191
268	0.194566225559478	0.0883410007273191
269	0.194186213917869	0.0881684599453246
270	0.209135376989495	0.103358298896823
271	0.209259698554406	0.096960077311981
272	0.218105265021161	0.105805643778736
273	0.218973217024999	0.106226698357708
274	0.219755475484803	0.106606181906319
275	0.219755475484803	0.106606181906319
276	0.219755475484803	0.106606181906319
277	0.219755475484803	0.106606181906319
278	0.225213878003083	0.112064584424599
279	0.193612486555655	0.0963399904022598
280	0.231766246626099	0.115324989481543
281	0.213001017401439	0.100112451057132
282	0.21255906877256	0.0999047311081001
283	0.21255906877256	0.0999047311081001
284	0.162571824848014	0.0495325586991704
285	0.159799079413011	0.0486877556335373
286	0.183670710875468	0.055960990019413
287	0.183670710875468	0.055960990019413
288	0.188112375202766	0.0573142810907261
289	0.188112375202766	0.0573142810907261
290	0.16271008514569	0.0319119910336504
291	0.16271008514569	0.0319119910336504
292	0.170581793554145	0.0334558528534337
293	0.173986237687295	0.0368602969865833
294	0.173986237687295	0.0368602969865833
295	0.173986237687295	0.0368602969865833
296	0.199928587271453	0.062802646570742
297	0.217168947244419	0.0786933475423212
298	0.21601926840339	0.0782767498760937
299	0.21601926840339	0.0782767498760937
300	0.191699426050829	0.0510495082682396
301	0.197549080078009	0.0553320548800344
302	0.187969818689906	0.0504017211615059
303	0.187969818689906	0.0504017211615059
304	0.173600021526648	0.0460475157059021
305	0.221599062031797	0.0977612707308014
306	0.203463810842897	0.0796260195419015
307	0.203386938176539	0.079595935251195
308	0.241205344528854	0.127561012484755
309	0.241205344528854	0.127561012484755
310	0.204655681415993	0.108231788906562
311	0.229540678959462	0.133116786450031
312	0.239037385598818	0.138624180936361
313	0.215854882547521	0.125180026627653
314	0.226433483143341	0.131314840390675
315	0.226433483143341	0.131314840390675
316	0.232233682656937	0.134678531408401
317	0.2394392677678	0.138857243167896
318	0.2394392677678	0.138857243167896
319	0.2394392677678	0.138857243167896
320	0.225856547332869	0.130980259864791
321	0.213784678738029	0.118908391269951
322	0.215453978063473	0.123461151475829
323	0.215453978063473	0.123461151475829
324	0.215453978063473	0.123461151475829
325	0.206733368429903	0.118463998410432
326	0.206733368429903	0.118463998410432
327	0.206733368429903	0.118463998410432
328	0.215645767163405	0.127376397143935
329	0.237072918687038	0.146230589037461
330	0.271085763675621	0.167210287541473
331	0.261734790797026	0.161442449191639
332	0.271951447578283	0.171659105972896
333	0.19196157502935	0.0877578976400631
334	0.205217539407035	0.101013862017747
335	0.200828197089384	0.098853303907047
336	0.205493067542511	0.103518174360174
337	0.216571574696859	0.114596681514522
338	0.245180558360376	0.129734838929369
339	0.21628705530594	0.100841335874932
340	0.16905735921207	0.0493281610201306
341	0.202215108886405	0.0824859106944662
342	0.202215108886405	0.0824859106944662
343	0.209556718172318	0.0898275199803787
344	0.212061822067536	0.0923326238755974
345	0.212061822067536	0.0923326238755974
346	0.199091532780156	0.0866853044729186
347	0.199091532780156	0.0866853044729186
348	0.199091532780156	0.0866853044729186
349	0.199091532780156	0.0866853044729186
350	0.20236857195527	0.0881121413388448
351	0.241770400123519	0.127513969507093
352	0.211174782328173	0.0969183517117476
353	0.266118847011556	0.160287337915018
354	0.257956608757507	0.154366635419396
355	0.227005834960108	0.135845044374513
356	0.24847593592805	0.148693202305026
357	0.217957881426507	0.130430559546462
358	0.217957881426507	0.130430559546462
359	0.224709283849008	0.134470740107619
360	0.224709283849008	0.134470740107619
361	0.225140236766371	0.134728631356065
362	0.291339168458995	0.183075903445843
363	0.291339168458995	0.183075903445843
364	0.28553471426527	0.179428416905853
365	0.263223947781685	0.165408456074097
366	0.263223947781685	0.165408456074097
367	0.279495014227322	0.17563310319353
368	0.286794093680087	0.180219803884021
369	0.286794093680087	0.180219803884021
370	0.276493850289354	0.169919560493288
371	0.171037692469121	0.0625489485261802
372	0.228239107450054	0.119750363507113
373	0.225617480055776	0.118385507950852
374	0.248015626963811	0.140783654858886
375	0.235259060756607	0.133542514306232
376	0.244874459951169	0.143157913500794
377	0.244874459951169	0.143157913500794
378	0.222639021726217	0.128525579061474
379	0.207138675142038	0.113025232477295
380	0.207138675142038	0.113025232477295
381	0.240607366789732	0.131287426399303
382	0.240607366789732	0.131287426399303
383	0.240607366789732	0.131287426399303
384	0.240607366789732	0.131287426399303
385	0.230914636945396	0.125998587686569
386	0.223858651715914	0.118942602457087
387	0.230958031774899	0.126041982516071
388	0.230958031774899	0.126041982516071
389	0.230958031774899	0.126041982516071
390	0.230958031774899	0.126041982516071
391	0.230958031774899	0.126041982516071
392	0.231932602648515	0.126573840378164
393	0.243034644838305	0.143345543201555
394	0.219576357154921	0.129509487059065
395	0.219576357154921	0.129509487059065
396	0.219576357154921	0.129509487059065
397	0.232399506325636	0.137072776172243
398	0.232399506325636	0.137072776172243
399	0.222570062736454	0.115747521614817
400	0.209865307273586	0.109140415791737
401	0.209865307273586	0.109140415791737
402	0.223059915728565	0.116002269576405
403	0.211501014339339	0.104443368187179
404	0.211501014339339	0.104443368187179
405	0.211501014339339	0.104443368187179
406	0.211501014339339	0.104443368187179
407	0.226286800912215	0.106337036403716
408	0.226286800912215	0.106337036403716
409	0.226286800912215	0.106337036403716
410	0.235271842932407	0.115322078423907
411	0.235271842932407	0.115322078423907
412	0.234451802604299	0.11492012316292
413	0.202388816744083	0.0992039621306851
414	0.202388816744083	0.0992039621306851
415	0.230360413160413	0.112914666290437
416	0.230360413160413	0.112914666290437
417	0.166856454556671	0.0479225355832664
418	0.174967342707714	0.0502520488589918
419	0.231196921732352	0.10648162788363
420	0.203744631260112	0.093838014133433
421	0.208979543912895	0.096249041135524
422	0.198859564948971	0.091588114743631
423	0.198859564948971	0.091588114743631
424	0.199990792636425	0.0921091206669129
425	0.230209127377254	0.118475880561513
426	0.191796390779715	0.0800631439639744
427	0.198193607424055	0.0922686582684113
428	0.206059187455369	0.0946291705446152
429	0.201576864347398	0.0925707400370592
430	0.181854811958476	0.0819017370560214
431	0.181854811958476	0.0819017370560214
432	0.177632441840055	0.0776793669376005
433	0.202790503939569	0.0886810866517662
434	0.229255754510974	0.115146337223171
435	0.196577165035377	0.0813480487516199
436	0.196577165035377	0.0813480487516199
437	0.221809084414844	0.0917895840510452
438	0.176248513544936	0.0555486083685158
439	0.175763005825715	0.0550631006492941
440	0.175763005825715	0.0550631006492941
441	0.200675555745887	0.0724956149971172
442	0.17658879171149	0.0637940829870338
443	0.179740317050565	0.0649325961795653
444	0.169311047036938	0.0540252311254039
445	0.207009905205118	0.0917240892935842
446	0.210836585555907	0.0934196543915247
447	0.174233405279519	0.0568164741151369
448	0.173593840438036	0.0561769092736533
449	0.162870965052064	0.0334483211178565
450	0.162870965052064	0.0334483211178565
451	0.162870965052064	0.0334483211178565
452	0.193601918935855	0.0520614062023072
453	0.193601918935855	0.0520614062023072
454	0.187737419615857	0.0706544289213715
455	0.178583056714074	0.0593164541954219
456	0.171790104926653	0.0578222528886625
457	0.255577077269293	0.141609225231303
458	0.214451293557402	0.105186430957714
459	0.214451293557402	0.105186430957714
460	0.214451293557402	0.105186430957714
461	0.214451293557402	0.105186430957714
462	0.212085259485734	0.102820396886046
463	0.212085259485734	0.102820396886046
464	0.212085259485734	0.102820396886046
465	0.218909289837414	0.106128733876667
466	0.234038609560906	0.112717898165901
467	0.230643439569349	0.11108271315911
468	0.231805084264897	0.111642185584379
469	0.238303973752641	0.132538668621751
470	0.238303973752641	0.132538668621751
471	0.243871168300818	0.135635002022131
472	0.243871168300818	0.135635002022131
473	0.222621893023308	0.123816690266316
474	0.222621893023308	0.123816690266316
475	0.222621893023308	0.123816690266316
476	0.222621893023308	0.123816690266316
477	0.220963366475576	0.122158163718584
478	0.2559259695987	0.161151196243945
479	0.233488311507455	0.1387135381527
480	0.233488311507455	0.1387135381527
481	0.233488311507455	0.1387135381527
482	0.2389544324123	0.144179659057546
483	0.227258244202896	0.132483470848141
484	0.227258244202896	0.132483470848141
485	0.227258244202896	0.132483470848141
486	0.228058629101278	0.132950066767352
487	0.271438568317583	0.158239027934484
488	0.242755379256544	0.129555838873445
489	0.242755379256544	0.129555838873445
490	0.250508829138058	0.137309288754959
491	0.186763138289396	0.0735635979062967
492	0.198989872308862	0.0783795511685596
493	0.214207008560971	0.0935966874206685
494	0.19120468196906	0.069485465429509
495	0.19120468196906	0.069485465429509
496	0.19120468196906	0.069485465429509
497	0.19120468196906	0.069485465429509
498	0.213554868749374	0.0774575721425207
499	0.188047339350763	0.0682058453608238
500	0.188047339350763	0.0682058453608238
501	0.231616154519402	0.111774660529463
502	0.231616154519402	0.111774660529463
503	0.202887487273034	0.0981748368677971
504	0.18644921032098	0.0817365599157427
505	0.238647964589269	0.133935314184032
506	0.238647964589269	0.133935314184032
507	0.238647964589269	0.133935314184032
508	0.237748784388442	0.133430671360393
509	0.27097248682198	0.166654373793932
510	0.197380768399909	0.0930626553718608
511	0.180209306637796	0.0849665179358118
512	0.194869773615913	0.0918787515694897
513	0.220669173114767	0.10847154064468
514	0.163994634112565	0.0412633708826306
515	0.186366699541189	0.0468924991659264
516	0.18503661911008	0.0455624187348179
517	0.183404416496808	0.0469116453615584
518	0.199802348041103	0.074017154666766
519	0.19138115949981	0.0614175880248374
520	0.191055798997056	0.0535139767933338
521	0.192128306534141	0.0545864843304187
522	0.192128306534141	0.0545864843304187
523	0.170423741751435	0.0517688155458237
524	0.218121170363488	0.0832766457631028
525	0.193557079690268	0.0738983031011887
526	0.170930712848297	0.0512719362592179
527	0.194943508191871	0.0580271745797043
528	0.189044927107028	0.0521285934948615
529	0.181639511430498	0.0438625306800771
530	0.208227389095094	0.0779792472184919
531	0.185468602672405	0.0552204607958033
532	0.185468602672405	0.0552204607958033
533	0.250792346713727	0.120544204837125
534	0.232265059101778	0.111639000263557
535	0.226294637647979	0.108769296637743
536	0.200171483631207	0.0962131127268198
537	0.200171483631207	0.0962131127268198
538	0.206044531688046	0.0990360134941625
539	0.222773650114717	0.112917570973311
540	0.235878874372915	0.126022795231509
541	0.199622469578732	0.0897663904373256
542	0.183087343067218	0.0823308616339023
543	0.191282503091147	0.0860160676929039
544	0.192299122425821	0.0798518125492796
545	0.179343498034874	0.0668961881583324
546	0.18757504067319	0.0699666023701654
547	0.18757504067319	0.0699666023701654
548	0.18757504067319	0.0699666023701654
549	0.253126432016741	0.140136451243519
550	0.274138152593554	0.161443833235929
551	0.274138152593554	0.161443833235929
552	0.253396752723122	0.140702433365496
553	0.253396752723122	0.140702433365496
554	0.211880522753547	0.117649909929004
555	0.211880522753547	0.117649909929004
556	0.211880522753547	0.117649909929004
557	0.229571479131405	0.127473084788894
558	0.229571479131405	0.127473084788894
559	0.220916329134691	0.115867896756014
560	0.200591338917374	0.105207689440007
561	0.195853458739784	0.100469809262416
562	0.195853458739784	0.100469809262416
563	0.215560975845877	0.123298157378615
564	0.224645815134918	0.128494570783333
565	0.286074828583197	0.189923584231612
566	0.286074828583197	0.189923584231612
567	0.289442627229241	0.192159448159224
568	0.273854202473551	0.18181037439839
569	0.218399552902593	0.144994322245233
570	0.218399552902593	0.144994322245233
571	0.218399552902593	0.144994322245233
572	0.218399552902593	0.144994322245233
573	0.233033477370069	0.154709708251064
574	0.233033477370069	0.154709708251064
575	0.248898204285121	0.165242217572087
576	0.223370327187183	0.148294393325276
577	0.216455152993114	0.143703445302942
578	0.242498417740929	0.160993432718103
579	0.259731342445232	0.172434281403897
580	0.259731342445232	0.172434281403897
581	0.259731342445232	0.172434281403897
582	0.271832918897156	0.184535857855821
583	0.249164256813678	0.161867195772343
584	0.249164256813678	0.161867195772343
585	0.284110439424965	0.18456965179302
586	0.224567802126441	0.125027014494496
587	0.248846843658643	0.138544250931846
588	0.247732192397983	0.137923674348724
589	0.20408674916389	0.113624289431668
590	0.20408674916389	0.113624289431668
591	0.20408674916389	0.113624289431668
592	0.250433199103643	0.159970739371421
593	0.225316718812929	0.134854259080707
594	0.218228557876157	0.130611925460684
595	0.258917328100283	0.154964552244831
596	0.231158371192327	0.138350545142306
597	0.231158371192327	0.138350545142306
598	0.231655353417219	0.138647993862787
599	0.231655353417219	0.138647993862787
600	0.231655353417219	0.138647993862787
601	0.248232371064223	0.148569500994313
602	0.249303116381745	0.149210352535288
603	0.222016280955903	0.132878914755634
604	0.272928675545164	0.186901106465516
605	0.236918387034498	0.150890817954849
606	0.24741586382347	0.146327806438027
607	0.24741586382347	0.146327806438027
608	0.225086550833057	0.123998493447614
609	0.224958299170182	0.123927840568001
610	0.235146328684513	0.129540349650846
611	0.249374224682797	0.14376824564913
612	0.226065572015215	0.124245579463916
613	0.229933318343736	0.126371291838086
614	0.229933318343736	0.126371291838086
615	0.229933318343736	0.126371291838086
616	0.227404056927638	0.124981210422957
617	0.227404056927638	0.124981210422957
618	0.205397972719074	0.110220912625044
619	0.211882278601275	0.113700528818986
620	0.163631495984724	0.0654497462024343
621	0.198545403296114	0.100363653513824
622	0.198545403296114	0.100363653513824
623	0.198859403615317	0.101085694529113
624	0.223672956299233	0.113699104612754
625	0.223321332137311	0.113520364397431
626	0.186532005744971	0.0690592672671811
627	0.180434380712989	0.0668017591516333
628	0.180434380712989	0.0668017591516333
629	0.183530640544385	0.0698980189830293
630	0.194097457936355	0.0648521186729634
631	0.192538572232529	0.0632932329691371
632	0.190441065369726	0.0626037192317994
633	0.209948474501756	0.0812791582956084
634	0.240458263639216	0.0948184783663706
635	0.240458263639216	0.0948184783663706
636	0.176729256999232	0.0310894717263865
637	0.175829549699728	0.035400591029678
638	0.195613475286711	0.0551845166166614
639	0.209641884155633	0.0795685372209677
640	0.212771364030161	0.0826980170954957
641	0.212771364030161	0.0826980170954957
642	0.210531683353824	0.0804583364191589
643	0.210531683353824	0.0804583364191589
644	0.188901981334814	0.0721921704247186
645	0.211969310441994	0.106454954778195
646	0.211969310441994	0.106454954778195
647	0.216056514896375	0.108507625348538
648	0.254402666617486	0.150144654646715
649	0.205851548033507	0.101593536062736
650	0.229290499496825	0.113161318688173
651	0.219797891722615	0.122002222395695
652	0.221577709675779	0.123782040348859
653	0.194628327694661	0.0917186422229
654	0.220517705163588	0.103919017047943
655	0.220517705163588	0.103919017047943
656	0.220517705163588	0.103919017047943
657	0.203867627950458	0.0960726645000725
658	0.196889136090497	0.0927840486765661
659	0.196889136090497	0.0927840486765661
660	0.196889136090497	0.0927840486765661
661	0.276887115439753	0.172782028025822
662	0.259052214511229	0.177187304384796
663	0.27535302277227	0.188336779715538
664	0.268528905011814	0.181512661955083
665	0.268528905011814	0.181512661955083
666	0.280769816073312	0.190764096941152
667	0.280769816073312	0.190764096941152
668	0.280769816073312	0.190764096941152
669	0.265857851356104	0.18063242565725
670	0.265857851356104	0.18063242565725
671	0.235385142022753	0.148992236102666
672	0.234803103030217	0.14862382163839
673	0.219899332994949	0.139190150486368
674	0.219899332994949	0.139190150486368
675	0.219899332994949	0.139190150486368
676	0.219899332994949	0.139190150486368
677	0.27356680128096	0.173160162515117
678	0.273687941472008	0.173236840880587
679	0.272792894084147	0.172670300823771
680	0.272792894084147	0.172670300823771
681	0.272792894084147	0.172670300823771
682	0.269142614709065	0.169020021448689
683	0.269142614709065	0.169020021448689
684	0.269142614709065	0.169020021448689
685	0.253103335000952	0.158947445601801
686	0.215099765659045	0.122114182002302
687	0.213579437990934	0.121251077530765
688	0.213579437990934	0.121251077530765
689	0.213579437990934	0.121251077530765
690	0.239421070462855	0.135921617971589
691	0.235572239139484	0.133736599836965
692	0.213145371855636	0.111309732553118
693	0.222489607714082	0.108979359563027
694	0.222489607714082	0.108979359563027
695	0.226477041216512	0.110932475278676
696	0.239939604223032	0.136993755455561
697	0.223866639057116	0.127816880022615
698	0.220622481301961	0.124572722267459
699	0.220622481301961	0.124572722267459
700	0.211425813365198	0.11393185144418
701	0.220916856406211	0.11904632677048
702	0.214343048031029	0.115503873049703
703	0.214343048031029	0.115503873049703
704	0.216951871641561	0.116909699988752
705	0.216951871641561	0.116909699988752
706	0.216951871641561	0.116909699988752
707	0.216951871641561	0.116909699988752
708	0.216951871641561	0.116909699988752
709	0.227641742249275	0.113230460519512
710	0.213738341464037	0.102819143360981
711	0.228164407478996	0.109758823624087
712	0.222659900088186	0.107110872252001
713	0.221010913930124	0.110759678125983
714	0.176111439891881	0.0715873213266671
715	0.180092979656274	0.0755688610910598
716	0.208227147585351	0.103703029020137
717	0.208227147585351	0.103703029020137
718	0.236968736888906	0.116616790791833
719	0.195461115847811	0.0946043417228049
720	0.219344267293946	0.106163928963609
721	0.159038680318629	0.0458583419882918
722	0.159038680318629	0.0458583419882918
723	0.196125910763884	0.0628523180921522
724	0.162636848160108	0.0293632554883759
725	0.150270381651258	0.0169967889795262
726	0.154483516993739	0.012004279602057
727	0.162001428472065	0.0195221910803832
728	0.168142562218889	0.0256633248272064
729	0.19965076470461	0.057171527312928
730	0.190053910990749	0.0544233946672457
731	0.190053910990749	0.0544233946672457
732	0.190053910990749	0.0544233946672457
733	0.190053910990749	0.0544233946672457
734	0.186148599061751	0.0505180827382472
735	0.186148599061751	0.0505180827382472
736	0.186148599061751	0.0505180827382472
737	0.16922920043584	0.0335986841123366
738	0.186974483749367	0.0371218241319053
739	0.186974483749367	0.0371218241319053
740	0.186974483749367	0.0371218241319053
741	0.201991370449604	0.0521387108321421
742	0.216077940986246	0.0662252813687842
743	0.193338492395002	0.0592559147862786
744	0.164964453345755	0.050559614224414
745	0.18337405036168	0.0770025131541586
746	0.18337405036168	0.0770025131541586
747	0.17994889449323	0.0436847459691594
748	0.201292192973022	0.0650280444489514
749	0.201292192973022	0.0650280444489514
750	0.201292192973022	0.0650280444489514
751	0.201292192973022	0.0650280444489514
752	0.190383267279582	0.0615038834052176
753	0.180022637172703	0.0454730608661561
754	0.179178486295656	0.0578009417270014
755	0.188682104762539	0.060866700951541
